,Date,Open,High,Low,Close,Volume,Close_LN,Close_LN_diff,Close_LN_diff_100,r>=1%_tmp,r>=0%_tmp,r>=-1%_tmp,-1%>r_tmp,r>=1%,r>=0%,r>=-1%,-1%>r
2779,1997-09-05,18577.0,18671.0,18455.0,18650.0,,9.833601425071961,0.0018784387651447076,0.18784387651447076,0,1,0,0,0,0,1,0
2780,1997-09-08,18661.0,18775.0,18634.0,18634.0,,9.83274314801037,-0.0008582770615905844,-0.08582770615905844,0,0,1,0,0,1,0,0
2781,1997-09-09,18637.0,18733.0,18514.0,18696.0,,9.836064876218694,0.003321728208323549,0.3321728208323549,0,1,0,0,0,1,0,0
2782,1997-09-10,18649.0,18724.0,18575.0,18705.0,,9.836546146782247,0.0004812705635526271,0.04812705635526271,0,1,0,0,0,0,0,1
2783,1997-09-11,18626.0,18626.0,18189.0,18282.0,,9.813672248213765,-0.02287389856848243,-2.287389856848243,0,0,0,1,0,0,0,1
2784,1997-09-12,18216.0,18216.0,17803.0,17966.0,,9.796236361789152,-0.01743588642461269,-1.743588642461269,0,0,0,1,0,1,0,0
2785,1997-09-16,18005.0,18037.0,17873.0,17975.0,,9.796737182589247,0.0005008208000951697,0.05008208000951697,0,1,0,0,0,0,0,1
2786,1997-09-17,18032.0,18176.0,17564.0,17683.0,,9.780359005054978,-0.01637817753426951,-1.6378177534269511,0,0,0,1,1,0,0,0
2787,1997-09-18,17682.0,17982.0,17661.0,17930.0,,9.794230566599179,0.013871561544201327,1.3871561544201327,1,0,0,0,0,1,0,0
2788,1997-09-19,17937.0,18076.0,17763.0,18058.0,,9.801344078867425,0.0071135122682459695,0.711351226824597,0,1,0,0,0,1,0,0
2789,1997-09-22,18077.0,18304.0,17960.0,18201.0,,9.809231816610408,0.007887737742983347,0.7887737742983347,0,1,0,0,1,0,0,0
2790,1997-09-24,18251.0,18420.0,18139.0,18420.0,,9.821192309809298,0.011960493198889921,1.196049319888992,1,0,0,0,0,0,1,0
2791,1997-09-25,18370.0,18440.0,18184.0,18342.0,,9.81694879111889,-0.004243518690408621,-0.4243518690408621,0,0,1,0,0,0,0,1
2792,1997-09-26,18308.0,18354.0,17933.0,17995.0,,9.79784922051313,-0.019099570605758842,-1.9099570605758842,0,0,0,1,0,0,1,0
2793,1997-09-29,17992.0,17992.0,17681.0,17987.0,,9.79740455372797,-0.0004446667851603081,-0.04446667851603081,0,0,1,0,0,0,1,0
2794,1997-09-30,18023.0,18054.0,17850.0,17888.0,,9.791885375954825,-0.005519177773145145,-0.5519177773145145,0,0,1,0,0,0,1,0
2795,1997-10-01,17820.0,17937.0,17522.0,17842.0,,9.78931050747373,-0.0025748684810960043,-0.25748684810960043,0,0,1,0,0,0,0,1
2796,1997-10-02,17876.0,17876.0,17415.0,17455.0,,9.767381419539136,-0.021929087934593028,-2.192908793459303,0,0,0,1,1,0,0,0
2797,1997-10-03,17468.0,17686.0,17402.0,17647.0,,9.778321076243234,0.0109396567040978,1.09396567040978,1,0,0,0,1,0,0,0
2798,1997-10-06,17646.0,17854.0,17636.0,17825.0,,9.788357245282496,0.010036169039262077,1.0036169039262077,1,0,0,0,0,0,0,1
2799,1997-10-07,17843.0,17890.0,17479.0,17511.0,,9.7705845338719,-0.01777271141059522,-1.777271141059522,0,0,0,1,0,1,0,0
2800,1997-10-08,17531.0,17718.0,17531.0,17619.0,,9.77673314419063,0.006148610318728487,0.6148610318728487,0,1,0,0,0,0,0,1
2801,1997-10-09,17624.0,17628.0,17331.0,17377.0,,9.762902771722255,-0.013830372468374819,-1.3830372468374819,0,0,0,1,0,0,1,0
2802,1997-10-13,17318.0,17318.0,17152.0,17205.0,,9.752955318231582,-0.009947453490672942,-0.9947453490672942,0,0,1,0,0,1,0,0
2803,1997-10-14,17220.0,17419.0,16968.0,17306.0,,9.758808541166685,0.005853222935103375,0.5853222935103375,0,1,0,0,0,1,0,0
2804,1997-10-15,17342.0,17427.0,17186.0,17331.0,,9.760252084449375,0.0014435432826900296,0.14435432826900296,0,1,0,0,1,0,0,0
2805,1997-10-16,17335.0,17764.0,17184.0,17707.0,,9.781715320606217,0.021463236156842314,2.1463236156842314,1,0,0,0,0,0,0,1
2806,1997-10-17,17591.0,17591.0,17384.0,17478.0,,9.768698226187489,-0.013017094418728448,-1.3017094418728448,0,0,0,1,0,0,0,1
2807,1997-10-20,17391.0,17455.0,17231.0,17295.0,,9.758172721371269,-0.010525504816220277,-1.0525504816220277,0,0,0,1,0,0,1,0
2808,1997-10-21,17369.0,17555.0,17210.0,17210.0,,9.753245889205585,-0.004926832165683237,-0.4926832165683237,0,0,1,0,1,0,0,0
2809,1997-10-22,17267.0,17694.0,17267.0,17688.0,,9.780641722537283,0.02739583333169726,2.739583333169726,1,0,0,0,0,0,0,1
2810,1997-10-23,17647.0,17647.0,17152.0,17152.0,,9.749870063870528,-0.030771658666754576,-3.0771658666754576,0,0,0,1,1,0,0,0
2811,1997-10-24,17040.0,17494.0,16864.0,17364.0,,9.762154376419485,0.012284312548956677,1.2284312548956677,1,0,0,0,0,0,0,1
2812,1997-10-27,17262.0,17262.0,16906.0,17039.0,,9.74326011321524,-0.018894263204245476,-1.8894263204245476,0,0,0,1,0,0,0,1
2813,1997-10-28,17019.0,17019.0,16218.0,16313.0,,9.699717614936302,-0.04354249827893675,-4.354249827893675,0,0,0,1,1,0,0,0
2814,1997-10-29,16386.0,16920.0,16386.0,16857.0,,9.732521279780308,0.0328036648440051,3.28036648440051,1,0,0,0,0,0,0,1
2815,1997-10-30,16828.0,16828.0,16302.0,16365.0,,9.702900186935281,-0.029621092845026453,-2.9621092845026453,0,0,0,1,0,1,0,0
2816,1997-10-31,16254.0,16635.0,16082.0,16459.0,,9.708627719044069,0.005727532108787514,0.5727532108787514,0,1,0,0,0,1,0,0
2817,1997-11-04,16494.0,16641.0,16400.0,16500.0,,9.711115659888671,0.0024879408446025764,0.24879408446025764,0,1,0,0,0,0,1,0
2818,1997-11-05,16519.0,16525.0,16290.0,16448.0,,9.707959168254892,-0.0031564916337796234,-0.31564916337796234,0,0,1,0,0,1,0,0
2819,1997-11-06,16466.0,16634.0,16422.0,16534.0,,9.713174145812621,0.005214977557729483,0.5214977557729483,0,1,0,0,0,0,0,1
2820,1997-11-07,16464.0,16464.0,15824.0,15836.0,,9.670041108226021,-0.0431330375865997,-4.31330375865997,0,0,0,1,0,0,1,0
2821,1997-11-10,15722.0,15912.0,15565.0,15697.0,,9.661224890275207,-0.00881621795081422,-0.881621795081422,0,0,1,0,1,0,0,0
2822,1997-11-11,15720.0,15867.0,15648.0,15867.0,,9.671996759734089,0.010771869458881866,1.0771869458881866,1,0,0,0,0,0,0,1
2823,1997-11-12,15820.0,15864.0,15359.0,15434.0,,9.644328147017548,-0.027668612716540864,-2.7668612716540864,0,0,0,1,0,0,1,0
2824,1997-11-13,15355.0,15603.0,15083.0,15427.0,,9.64387450001194,-0.0004536470056084596,-0.04536470056084596,0,0,1,0,0,0,0,1
2825,1997-11-14,15355.0,15372.0,14966.0,15083.0,,9.621323560768252,-0.022550939243688006,-2.2550939243688006,0,0,0,1,1,0,0,0
2826,1997-11-17,15154.0,16283.0,15154.0,16283.0,,9.697876897764221,0.07655333699596945,7.6553336995969445,1,0,0,0,1,0,0,0
2827,1997-11-18,16242.0,17006.0,16090.0,16727.0,,9.724779459312009,0.026902561547787585,2.6902561547787585,1,0,0,0,0,0,0,1
2828,1997-11-19,16600.0,16600.0,15746.0,15842.0,,9.670419920024225,-0.05435953928778403,-5.435953928778403,0,0,0,1,1,0,0,0
2829,1997-11-20,15875.0,16545.0,15831.0,16308.0,,9.699411063939143,0.028991143914918638,2.899114391491864,1,0,0,0,1,0,0,0
2830,1997-11-21,16420.0,16809.0,16420.0,16722.0,,9.724480496710003,0.02506943277085938,2.506943277085938,1,0,0,0,0,0,0,1
2831,1997-11-25,16608.0,16608.0,15774.0,15868.0,,9.672059781634221,-0.05242071507578139,-5.242071507578139,0,0,0,1,1,0,0,0
2832,1997-11-26,15926.0,16379.0,15926.0,16046.0,,9.6832148763136,0.011155094679379474,1.1155094679379474,1,0,0,0,1,0,0,0
2833,1997-11-27,16117.0,16630.0,16117.0,16603.0,,9.717338680907787,0.03412380459418607,3.412380459418607,1,0,0,0,0,1,0,0
2834,1997-11-28,16648.0,16785.0,16591.0,16633.0,,9.719143952790535,0.0018052718827483716,0.18052718827483716,0,1,0,0,1,0,0,0
2835,1997-12-01,16594.0,17118.0,16486.0,17008.0,,9.74143910058173,0.022295147791194125,2.2295147791194125,1,0,0,0,0,0,1,0
2836,1997-12-02,17010.0,17074.0,16848.0,16910.0,,9.735660441892627,-0.005778658689102656,-0.5778658689102656,0,0,1,0,0,0,0,1
2837,1997-12-03,16861.0,16861.0,16583.0,16586.0,,9.71631424501115,-0.019346196881476985,-1.9346196881476985,0,0,0,1,0,0,0,1
2838,1997-12-04,16567.0,16589.0,16249.0,16307.0,,9.699349742461278,-0.016964502549871696,-1.6964502549871696,0,0,0,1,0,1,0,0
2839,1997-12-05,16351.0,16597.0,16348.0,16424.0,,9.70649895869877,0.007149216237491984,0.7149216237491984,0,1,0,0,0,0,0,1
2840,1997-12-08,16439.0,16516.0,16110.0,16132.0,,9.688560155993258,-0.017938802705511847,-1.7938802705511847,0,0,0,1,1,0,0,0
2841,1997-12-09,16185.0,16687.0,16185.0,16687.0,,9.722385252146903,0.03382509615364526,3.382509615364526,1,0,0,0,0,0,0,1
2842,1997-12-10,16676.0,16676.0,16409.0,16478.0,,9.709781436875536,-0.012603815271367225,-1.2603815271367225,0,0,0,1,0,0,0,1
2843,1997-12-11,16397.0,16397.0,16025.0,16050.0,,9.683464128558162,-0.026317308317374,-2.6317308317374,0,0,0,1,0,0,1,0
2844,1997-12-12,16050.0,16153.0,15738.0,15904.0,,9.674325928896355,-0.009138199661807178,-0.9138199661807178,0,0,1,0,0,1,0,0
2845,1997-12-15,15866.0,15909.0,15643.0,15909.0,,9.67464026580524,0.0003143369088842718,0.03143369088842718,0,1,0,0,0,1,0,0
2846,1997-12-16,15954.0,16130.0,15803.0,15985.0,,9.679406061493943,0.004765795688703278,0.4765795688703278,0,1,0,0,1,0,0,0
2847,1997-12-17,16014.0,16817.0,15795.0,16541.0,,9.713597426242222,0.03419136474827944,3.419136474827944,1,0,0,0,0,0,0,1
2848,1997-12-18,16456.0,16456.0,16100.0,16162.0,,9.690418086793393,-0.023179339448828884,-2.3179339448828884,0,0,0,1,0,0,0,1
2849,1997-12-19,16105.0,16105.0,15171.0,15315.0,,9.636588019266876,-0.05383006752651731,-5.383006752651731,0,0,0,1,0,0,0,1
2850,1997-12-22,15280.0,15280.0,14569.0,14799.0,,9.602314889901848,-0.0342731293650278,-3.42731293650278,0,0,0,1,0,1,0,0
2851,1997-12-24,14792.0,15013.0,14682.0,14925.0,,9.610792938260802,0.008478048358954382,0.8478048358954382,0,1,0,0,1,0,0,0
2852,1997-12-25,14940.0,15730.0,14940.0,15300.0,,9.635608107380527,0.0248151691197247,2.48151691197247,1,0,0,0,0,0,0,1
2853,1997-12-26,15312.0,15364.0,14779.0,14803.0,,9.602585141913492,-0.03302296546703509,-3.3022965467035093,0,0,0,1,0,0,1,0
2854,1997-12-29,14830.0,14853.0,14582.0,14775.0,,9.6006918422743,-0.0018932996391924917,-0.18932996391924917,0,0,1,0,1,0,0,0
2855,1997-12-30,14838.0,15259.0,14838.0,15259.0,,9.632924771891735,0.03223292961743596,3.2232929617435957,1,0,0,0,0,0,0,1
2856,1998-01-05,15269.0,15307.0,14957.0,14957.0,,9.612934696659327,-0.0199900752324087,-1.99900752324087,0,0,0,1,0,0,1,0
2857,1998-01-06,15008.0,15067.0,14714.0,14896.0,,9.608847999516849,-0.004086697142478002,-0.4086697142478002,0,0,1,0,0,1,0,0
2858,1998-01-07,14898.0,15038.0,14848.0,15028.0,,9.61767040669386,0.00882240717701066,0.882240717701066,0,1,0,0,0,0,1,0
2859,1998-01-08,15061.0,15608.0,15019.0,15019.0,,9.61707134520558,-0.0005990614882787071,-0.05990614882787071,0,0,1,0,0,0,1,0
2860,1998-01-09,14941.0,15066.0,14724.0,14995.0,,9.61547209118311,-0.001599254022471186,-0.1599254022471186,0,0,1,0,0,0,0,1
2861,1998-01-12,14877.0,14909.0,14629.0,14664.0,,9.593150789519541,-0.022321301663568605,-2.2321301663568605,0,0,0,1,0,1,0,0
2862,1998-01-13,14758.0,14901.0,14546.0,14756.0,,9.599405058716567,0.0062542691970257636,0.6254269197025764,0,1,0,0,1,0,0,0
2863,1998-01-14,14866.0,15149.0,14866.0,15122.0,,9.623905916118215,0.02450085740164809,2.450085740164809,1,0,0,0,1,0,0,0
2864,1998-01-16,15193.0,16063.0,15193.0,16046.0,,9.6832148763136,0.05930896019538601,5.930896019538601,1,0,0,0,1,0,0,0
2865,1998-01-19,16155.0,16461.0,16155.0,16262.0,,9.696586376767783,0.013371500454182339,1.337150045418234,1,0,0,0,0,1,0,0
2866,1998-01-20,16220.0,16430.0,16077.0,16367.0,,9.703022391505884,0.006436014738101292,0.6436014738101292,0,1,0,0,1,0,0,0
2867,1998-01-21,16459.0,16752.0,16459.0,16684.0,,9.722205455316836,0.01918306381095114,1.918306381095114,1,0,0,0,0,0,0,1
2868,1998-01-22,16624.0,16712.0,16397.0,16406.0,,9.705402400562695,-0.016803054754140234,-1.6803054754140234,0,0,0,1,1,0,0,0
2869,1998-01-23,16402.0,16797.0,16402.0,16789.0,,9.728479189036397,0.02307678847370198,2.307678847370198,1,0,0,0,1,0,0,0
2870,1998-01-26,16835.0,17353.0,16835.0,17073.0,,9.745253547271233,0.016774358234835418,1.6774358234835418,1,0,0,0,0,0,1,0
2871,1998-01-27,17101.0,17158.0,16908.0,16982.0,,9.739909238559308,-0.005344308711924484,-0.5344308711924484,0,0,1,0,0,0,1,0
2872,1998-01-28,17061.0,17259.0,16974.0,16974.0,,9.739438040529622,-0.0004711980296860929,-0.04711980296860929,0,0,1,0,0,1,0,0
2873,1998-01-29,17045.0,17107.0,16926.0,17015.0,,9.741850586935007,0.0024125464053845747,0.24125464053845747,0,1,0,0,0,0,0,1
2874,1998-01-30,17011.0,17011.0,16628.0,16628.0,,9.718843300372528,-0.023007286562478413,-2.3007286562478413,0,0,0,1,0,1,0,0
2875,1998-02-02,16685.0,16909.0,16641.0,16777.0,,9.7277641797704,0.008920879397871673,0.8920879397871673,0,1,0,0,1,0,0,0
2876,1998-02-03,16904.0,17144.0,16904.0,17023.0,,9.742320649814571,0.014556470044171377,1.4556470044171377,1,0,0,0,0,0,1,0
2877,1998-02-04,17050.0,17074.0,16796.0,16883.0,,9.734062477477194,-0.0082581723373778,-0.82581723373778,0,0,1,0,0,1,0,0
2878,1998-02-05,16803.0,17051.0,16771.0,17003.0,,9.741145078057485,0.0070826005802917535,0.7082600580291754,0,1,0,0,0,1,0,0
2879,1998-02-06,17022.0,17134.0,16981.0,17040.0,,9.743318800383307,0.002173722325821359,0.2173722325821359,0,1,0,0,0,1,0,0
2880,1998-02-09,17102.0,17224.0,17053.0,17205.0,,9.752955318231582,0.009636517848274906,0.9636517848274906,0,1,0,0,0,1,0,0
2881,1998-02-10,17215.0,17256.0,17162.0,17205.0,,9.752955318231582,0.0,0.0,0,1,0,0,0,0,1,0
2882,1998-02-12,17247.0,17252.0,17069.0,17175.0,,9.751210117090551,-0.0017452011410306056,-0.17452011410306056,0,0,1,0,0,0,0,1
2883,1998-02-13,17161.0,17161.0,16711.0,16791.0,,9.72859830755947,-0.02261180953108166,-2.261180953108166,0,0,0,1,0,0,1,0
2884,1998-02-16,16750.0,16776.0,16589.0,16776.0,,9.727704572581755,-0.0008937349777138337,-0.08937349777138337,0,0,1,0,0,1,0,0
2885,1998-02-17,16738.0,16791.0,16588.0,16791.0,,9.72859830755947,0.0008937349777138337,0.08937349777138337,0,1,0,0,0,0,0,1
2886,1998-02-18,16787.0,16854.0,16593.0,16614.0,,9.718000992399016,-0.010597315160453036,-1.0597315160453036,0,0,0,1,0,1,0,0
2887,1998-02-19,16582.0,16866.0,16548.0,16616.0,,9.718121365555948,0.00012037315693191886,0.012037315693191886,0,1,0,0,0,1,0,0
2888,1998-02-20,16628.0,16799.0,16502.0,16756.0,,9.726511682066926,0.008390316510977769,0.8390316510977769,0,1,0,0,0,0,1,0
2889,1998-02-23,16717.0,16717.0,16610.0,16610.0,,9.71776020260734,-0.008751479459585099,-0.8751479459585099,0,0,1,0,0,0,0,1
2890,1998-02-24,16634.0,16634.0,16167.0,16198.0,,9.692643056808935,-0.02511714579840607,-2.511714579840607,0,0,0,1,1,0,0,0
2891,1998-02-25,16156.0,16361.0,15932.0,16361.0,,9.702655732983077,0.010012676174142143,1.0012676174142143,1,0,0,0,0,1,0,0
2892,1998-02-26,16369.0,16549.0,16278.0,16502.0,,9.711236864664288,0.008581131681211218,0.8581131681211218,0,1,0,0,1,0,0,0
2893,1998-02-27,16561.0,16832.0,16561.0,16832.0,,9.731037115537436,0.019800250873148073,1.9800250873148073,1,0,0,0,1,0,0,0
2894,1998-03-02,16901.0,17276.0,16901.0,17264.0,,9.756378687497916,0.025341571960479925,2.5341571960479925,1,0,0,0,0,0,1,0
2895,1998-03-03,17237.0,17326.0,17063.0,17168.0,,9.75080246487048,-0.005576222627436067,-0.5576222627436067,0,0,1,0,0,0,1,0
2896,1998-03-04,17124.0,17213.0,17026.0,17096.0,,9.746599796998984,-0.004202667871496146,-0.42026678714961463,0,0,1,0,0,0,0,1
2897,1998-03-05,17011.0,17011.0,16845.0,16849.0,,9.732046586838385,-0.014553210160599406,-1.4553210160599406,0,0,0,1,1,0,0,0
2898,1998-03-06,16864.0,17191.0,16864.0,17132.0,,9.748703338735261,0.016656751896876543,1.6656751896876543,1,0,0,0,0,0,1,0
2899,1998-03-09,17205.0,17352.0,16976.0,16977.0,,9.739614765810634,-0.009088572924627059,-0.9088572924627059,0,0,1,0,0,1,0,0
2900,1998-03-10,17000.0,17063.0,16901.0,16983.0,,9.73996812270477,0.00035335689413606985,0.035335689413606985,0,1,0,0,0,0,0,1
2901,1998-03-11,16949.0,16949.0,16746.0,16756.0,,9.726511682066926,-0.013456440637844125,-1.3456440637844125,0,0,0,1,0,0,0,1
2902,1998-03-12,16750.0,16750.0,16575.0,16575.0,,9.715650815054063,-0.010860867012862485,-1.0860867012862485,0,0,0,1,1,0,0,0
2903,1998-03-13,16564.0,17129.0,16555.0,17060.0,,9.74449182104567,0.028841005991607105,2.8841005991607105,1,0,0,0,0,0,0,1
2904,1998-03-16,17063.0,17063.0,16792.0,16861.0,,9.732758541777981,-0.011733279267689412,-1.1733279267689412,0,0,0,1,0,1,0,0
2905,1998-03-17,16893.0,17062.0,16844.0,16997.0,,9.740792136877351,0.008033595099369961,0.8033595099369961,0,1,0,0,0,0,0,1
2906,1998-03-18,17012.0,17022.0,16500.0,16620.0,,9.718362068409439,-0.02243006846791218,-2.243006846791218,0,0,0,1,0,1,0,0
2907,1998-03-19,16612.0,16769.0,16560.0,16679.0,,9.721905722077173,0.0035436536677337926,0.35436536677337926,0,1,0,0,0,1,0,0
2908,1998-03-20,16615.0,16879.0,16470.0,16830.0,,9.730918287184851,0.009012565107678228,0.9012565107678228,0,1,0,0,0,1,0,0
2909,1998-03-23,16884.0,17046.0,16764.0,16869.0,,9.733232896960311,0.0023146097754604966,0.23146097754604966,0,1,0,0,0,0,0,1
2910,1998-03-24,16769.0,16769.0,16551.0,16606.0,,9.717519354821976,-0.015713542138335868,-1.5713542138335868,0,0,0,1,0,1,0,0
2911,1998-03-25,16659.0,16939.0,16575.0,16658.0,,9.720645860495285,0.00312650567330941,0.312650567330941,0,1,0,0,1,0,0,0
2912,1998-03-26,16685.0,17112.0,16669.0,16981.0,,9.739850350946302,0.01920449045101691,1.920449045101691,1,0,0,0,0,0,0,1
2913,1998-03-27,16974.0,17076.0,16737.0,16739.0,,9.72549660510262,-0.014353745843681764,-1.4353745843681764,0,0,0,1,0,0,0,1
2914,1998-03-30,16840.0,17010.0,16239.0,16263.0,,9.696647867928448,-0.028848737174172356,-2.8848737174172356,0,0,0,1,1,0,0,0
2915,1998-03-31,16295.0,16585.0,16178.0,16527.0,,9.712750686140826,0.016102818212377912,1.6102818212377912,1,0,0,0,0,0,0,1
2916,1998-04-01,16433.0,16441.0,16148.0,16242.0,,9.695355758842355,-0.017394927298470364,-1.7394927298470364,0,0,0,1,0,0,0,1
2917,1998-04-02,16215.0,16215.0,15634.0,15703.0,,9.661607055884954,-0.03374870295740173,-3.3748702957401733,0,0,0,1,0,0,0,1
2918,1998-04-03,15747.0,15955.0,15465.0,15518.0,,9.649755919453895,-0.011851136431058507,-1.1851136431058507,0,0,0,1,1,0,0,0
2919,1998-04-06,15568.0,15768.0,15488.0,15706.0,,9.66179808393482,0.0120421644809241,1.20421644809241,1,0,0,0,1,0,0,0
2920,1998-04-07,15667.0,15979.0,15602.0,15979.0,,9.679030639139388,0.017232555204568456,1.7232555204568456,1,0,0,0,1,0,0,0
2921,1998-04-08,15988.0,16475.0,15962.0,16377.0,,9.703633190449867,0.024602551310479726,2.4602551310479726,1,0,0,0,0,1,0,0
2922,1998-04-09,16433.0,16624.0,16271.0,16537.0,,9.713355573650196,0.009722383200328366,0.9722383200328366,0,1,0,0,0,0,1,0
2923,1998-04-10,16500.0,16520.0,16266.0,16481.0,,9.70996348123418,-0.0033920924160160126,-0.33920924160160126,0,0,1,0,0,0,1,0
2924,1998-04-13,16374.0,16401.0,16277.0,16318.0,,9.700024071988745,-0.009939409245435016,-0.9939409245435016,0,0,1,0,0,0,1,0
2925,1998-04-14,16309.0,16414.0,16188.0,16277.0,,9.697508347391498,-0.0025157245972469156,-0.25157245972469156,0,0,1,0,0,1,0,0
2926,1998-04-15,16322.0,16404.0,16292.0,16299.0,,9.698859035219632,0.0013506878281344115,0.13506878281344115,0,1,0,0,0,0,0,1
2927,1998-04-16,16372.0,16417.0,15875.0,15884.0,,9.673067592251142,-0.02579144296849023,-2.579144296849023,0,0,0,1,0,0,0,1
2928,1998-04-17,15839.0,15854.0,15465.0,15704.0,,9.661670735956298,-0.011396856294844326,-1.1396856294844326,0,0,0,1,0,0,1,0
2929,1998-04-20,15706.0,15730.0,15599.0,15697.0,,9.661224890275207,-0.0004458456810905176,-0.04458456810905176,0,0,1,0,0,1,0,0
2930,1998-04-21,15784.0,15927.0,15583.0,15826.0,,9.669409436169138,0.008184545893930917,0.8184545893930917,0,1,0,0,0,0,1,0
2931,1998-04-22,15832.0,15832.0,15601.0,15762.0,,9.665357258913595,-0.004052177255543299,-0.4052177255543299,0,0,1,0,0,1,0,0
2932,1998-04-23,15753.0,15906.0,15651.0,15762.0,,9.665357258913595,0.0,0.0,0,1,0,0,1,0,0,0
2933,1998-04-24,15836.0,16201.0,15834.0,16011.0,,9.681031265002055,0.015674006088460146,1.5674006088460146,1,0,0,0,0,0,0,1
2934,1998-04-27,15969.0,15969.0,15645.0,15650.0,,9.658226195968298,-0.022805069033756453,-2.2805069033756453,0,0,0,1,0,0,0,1
2935,1998-04-28,15526.5,15625.4,15334.5,15395.4,,9.6418240424829,-0.016402153485397974,-1.6402153485397974,0,0,0,1,1,0,0,0
2936,1998-04-30,15493.4,15647.6,15483.2,15641.3,,9.657670130849613,0.015846088366712863,1.5846088366712863,1,0,0,0,0,0,1,0
2937,1998-05-01,15655.8,15655.8,15463.6,15601.1,,9.655096703572228,-0.0025734272773849654,-0.25734272773849654,0,0,1,0,0,0,0,1
2938,1998-05-06,15537.0,15537.0,15129.1,15243.8,,9.63192814199165,-0.023168561580577673,-2.3168561580577673,0,0,0,1,0,0,1,0
2939,1998-05-07,15187.8,15244.1,15020.0,15143.0,,9.625293657956655,-0.006634484034995225,-0.6634484034995225,0,0,1,0,0,1,0,0
2940,1998-05-08,15105.8,15209.8,15096.7,15149.0,,9.625689802158323,0.00039614420166778075,0.039614420166778075,0,1,0,0,1,0,0,0
2941,1998-05-11,15213.3,15433.9,15213.3,15381.9,,9.640946772490679,0.015256970332355735,1.5256970332355735,1,0,0,0,0,0,1,0
2942,1998-05-12,15441.7,15446.2,15306.9,15322.5,,9.637077615359887,-0.0038691571307918338,-0.3869157130791834,0,0,1,0,0,1,0,0
2943,1998-05-13,15281.8,15343.8,15162.9,15343.8,,9.638466762627425,0.0013891472675382488,0.13891472675382488,0,1,0,0,0,0,1,0
2944,1998-05-14,15322.8,15448.5,15294.5,15307.7,,9.63611124875753,-0.0023555138698956313,-0.23555138698956313,0,0,1,0,0,0,1,0
2945,1998-05-15,15270.6,15412.8,15213.3,15242.9,,9.631869099851947,-0.00424214890558261,-0.424214890558261,0,0,1,0,0,1,0,0
2946,1998-05-18,15277.2,15405.0,15069.7,15384.5,,9.641115788040512,0.009246688188564889,0.9246688188564889,0,1,0,0,1,0,0,0
2947,1998-05-19,15398.0,15582.9,15309.2,15551.6,,9.651918806204842,0.010803018164329714,1.0803018164329714,1,0,0,0,0,1,0,0
2948,1998-05-20,15578.9,15788.0,15578.9,15653.0,,9.658417870888224,0.0064990646833820165,0.6499064683382016,0,1,0,0,1,0,0,0
2949,1998-05-21,15695.2,15972.9,15695.2,15845.2,,9.670621894323682,0.012204023435458566,1.2204023435458566,1,0,0,0,0,0,1,0
2950,1998-05-22,15892.6,15915.2,15736.2,15801.6,,9.667866479710806,-0.002755414612876095,-0.2755414612876095,0,0,1,0,0,0,1,0
2951,1998-05-25,15784.4,15812.5,15733.1,15783.1,,9.66669502630991,-0.0011714534008966382,-0.11714534008966382,0,0,1,0,0,1,0,0
2952,1998-05-26,15792.4,15942.2,15788.9,15884.8,,9.673117956130179,0.006422929820269374,0.6422929820269374,0,1,0,0,0,0,0,1
2953,1998-05-27,15824.5,15824.5,15549.9,15664.3,,9.659139516783009,-0.013978439347170024,-1.3978439347170024,0,0,0,1,0,1,0,0
2954,1998-05-28,15639.0,15891.7,15639.0,15796.5,,9.667543675488762,0.008404158705753062,0.8404158705753062,0,1,0,0,0,0,1,0
2955,1998-05-29,15740.4,15790.3,15604.7,15670.8,,9.659554387014362,-0.007989288474400169,-0.7989288474400169,0,0,1,0,0,0,0,1
2956,1998-06-01,15670.7,15702.0,15321.0,15321.0,,9.636979715315753,-0.022574671698608384,-2.2574671698608384,0,0,0,1,1,0,0,0
2957,1998-06-02,15404.1,15554.5,15353.2,15554.5,,9.652105264809965,0.015125549494211299,1.51255494942113,1,0,0,0,0,0,0,1
2958,1998-06-03,15525.6,15525.6,15256.1,15347.0,,9.638675294175094,-0.013429970634870614,-1.3429970634870614,0,0,0,1,0,1,0,0
2959,1998-06-04,15314.2,15522.8,15292.9,15426.5,,9.643842088778204,0.005166794603109537,0.5166794603109537,0,1,0,0,0,0,1,0
2960,1998-06-05,15436.4,15440.9,15276.0,15323.4,,9.637136350786177,-0.0067057379920267834,-0.6705737992026783,0,0,1,0,0,0,1,0
2961,1998-06-08,15283.5,15357.9,15254.0,15294.7,,9.635261642139618,-0.0018747086465591423,-0.18747086465591423,0,0,1,0,1,0,0,0
2962,1998-06-09,15320.3,15530.2,15316.4,15530.2,,9.650541794359873,0.015280152220254806,1.5280152220254806,1,0,0,0,0,0,0,1
2963,1998-06-10,15520.4,15520.4,15298.8,15339.3,,9.638173441546293,-0.01236835281357962,-1.236835281357962,0,0,0,1,0,0,0,1
2964,1998-06-11,15285.0,15285.0,15002.5,15014.0,,9.616738378132947,-0.021435063413346,-2.1435063413346,0,0,0,1,0,1,0,0
2965,1998-06-12,14978.3,15060.7,14784.5,15022.3,,9.617291042756172,0.0005526646232247856,0.05526646232247856,0,1,0,0,0,0,0,1
